6.743381E-5,-1.2845389E-4,1.9460898E-5,1.16071285E-4,-2.9637104E-6,0.30529687,
7.426056E-5,8.7785185E-5,-5.5751152E-5,4.8970836E-5,4.70882E-6,0.08253399,
6.4577274E-5,-1.4838959E-4,1.1828132E-4,-1.3505746E-4,6.1015853E-6,0.58796376,
4.6917525E-5,-6.6763487E-6,4.9315095E-5,-4.380698E-5,-3.119803E-6,0.022953121,
5.0878156E-5,-2.749744E-5,1.4961982E-4,9.066826E-5,2.0343028E-5,0.23161174,
-8.461898E-5,-9.107907E-7,-1.2920216E-4,1.06745254E-4,-2.5860444E-7,0.19450612,
-9.7854056E-5,-7.846105E-5,-9.602923E-7,-8.719321E-5,-8.463974E-6,0.165227,
8.246954E-5,-2.934262E-5,5.9468493E-5,5.625719E-5,-2.3148299E-5,0.054077845,
-4.6297424E-5,-1.1411117E-4,1.0091589E-4,-5.805751E-5,1.1298213E-4,0.17284086,
7.225678E-5,-1.7045815E-5,-9.476886E-6,6.375613E-5,6.68308E-5,0.09528421,
-2.210771E-5,-4.2686555E-5,-1.3231157E-4,-1.759602E-5,7.611114E-5,0.22660819,
3.1442738E-5,9.055812E-5,2.541198E-5,-2.7807744E-6,-1.11343084E-4,0.12938277,
7.0514085E-5,-7.478973E-5,-7.803782E-5,9.047983E-5,-7.339099E-5,0.20959777,
1.4732727E-5,-1.0167424E-5,7.7777E-5,1.2764409E-4,6.276326E-5,0.13789293,
-6.537535E-6,-5.5421573E-5,1.7234129E-4,-1.4257802E-4,1.3326708E-4,1.0,
1.2336952E-4,-1.2065699E-5,-3.3304055E-5,-1.6347016E-4,7.631583E-5,0.4286463,
-6.774868E-5,5.0693623E-5,8.644859E-5,-1.5063006E-5,1.2905546E-4,0.18268001,
-7.0988004E-5,8.449506E-5,-1.5636503E-4,2.5230767E-5,-8.58902E-5,0.47164005,
-1.2909499E-4,-1.0497951E-4,8.50689E-5,-1.7828646E-5,2.0134792E-5,0.33458105,
8.726655E-5,6.73396E-5,5.250558E-6,2.1951775E-5,-5.128484E-6,0.048930235,
8.993228E-5,1.1667319E-8,-1.2633705E-4,1.0913639E-4,5.8347025E-5,0.13927345,
-6.873418E-5,-6.6138964E-5,-3.550604E-5,-3.758552E-5,1.0926595E-4,0.12467269,
2.449634E-5,-3.1023264E-5,-3.8495673E-5,8.933755E-5,-7.725118E-6,0.08104164,
7.9102756E-5,-2.746896E-5,-6.114498E-5,-2.6734975E-5,-1.5372115E-4,0.4151267,
-7.084011E-5,-4.1067706E-5,6.9489055E-5,-5.2458083E-5,1.9255462E-5,0.062176455,
1.5897567E-6,1.0567258E-4,9.7215125E-5,-9.038262E-7,6.4255284E-5,0.110263355,
5.0020557E-5,-3.252523E-5,1.13093985E-4,-4.8368456E-5,-5.2725038E-5,0.18246914,
-4.8771635E-5,2.3511466E-5,4.9554223E-5,2.5545036E-5,-2.8684759E-5,0.027756816,
-1.2078782E-4,7.149171E-6,4.4928256E-5,2.9148123E-5,8.160846E-6,0.14089017,
3.885503E-6,8.8793946E-5,-6.0331622E-5,-2.48888E-5,-1.5508839E-4,0.4320188,
2.8654365E-5,6.372228E-5,-1.3248666E-4,5.0065796E-6,9.954601E-6,0.22275011,
4.140962E-5,8.857425E-5,-1.0265208E-4,9.337367E-5,2.2673543E-5,0.15800391,
6.844967E-5,-5.6646146E-5,1.3920369E-5,3.5025452E-5,-5.009912E-5,0.05807576,
4.3774293E-5,2.683515E-6,-1.6494461E-6,-4.521773E-6,8.9731984E-5,0.08983125,
-4.5355995E-5,3.412379E-5,6.238951E-6,1.2302493E-4,7.3771907E-6,0.1369899,
-7.849014E-5,1.1066462E-4,5.5244755E-6,1.1749739E-4,-5.5603472E-5,0.24034218,
-1.1085123E-4,2.9776445E-5,-5.404562E-5,2.5721545E-5,-3.001402E-5,0.070203744,
-1.7949388E-6,2.0292935E-5,-3.4112494E-5,6.483336E-5,1.1954845E-4,0.059622653,
-1.1182299E-4,-7.732534E-5,-3.3885288E-5,1.4111961E-4,-8.192339E-6,0.4026786,
5.65153E-5,-5.292814E-5,-3.5325133E-6,-9.137893E-5,-4.4319645E-6,0.09107931,
-7.9321624E-5,4.925458E-6,8.4167026E-5,-3.4741694E-5,1.1208589E-4,0.2176498,
6.461194E-5,3.930647E-5,5.805546E-5,-5.6807035E-5,7.124401E-5,0.028095195,
6.604854E-5,-6.92738E-5,-1.3881161E-5,5.5723973E-5,6.903647E-5,0.05851953,
-2.293983E-5,-9.5119074E-5,3.4666344E-5,-9.6255484E-5,7.03666E-5,0.0892356,
3.580605E-5,-8.1054495E-5,4.0886134E-5,-1.2015225E-5,1.5183061E-4,0.33868003,
-7.785385E-5,8.968702E-6,2.163475E-5,-5.9422015E-5,-5.055422E-5,0.06835334,
2.5417276E-5,-1.630341E-5,-5.9219845E-5,-4.9093003E-5,-8.284493E-5,0.070835404,
4.381425E-5,-1.4191328E-5,2.2286122E-5,9.511954E-5,1.6233623E-4,0.4033368,
-7.3703784E-5,-3.698184E-5,2.874187E-6,-4.6172307E-5,1.5796939E-4,0.43290895,
-5.141442E-5,-9.869432E-5,-7.840596E-5,-7.698951E-7,1.4977699E-5,0.18696964,
5.127474E-5,-4.1781535E-5,-1.0040544E-4,5.976231E-5,-2.3383547E-5,0.074740574,
5.2276355E-5,1.09379784E-4,3.5225643E-5,-1.1162816E-4,-7.9989826E-5,0.24273166,
-4.938978E-5,1.0338481E-5,-4.5603567E-5,2.897846E-5,-3.034488E-5,0.012419096,
-4.2217263E-5,-8.8706314E-5,7.849876E-5,-9.138292E-5,-1.6335974E-4,0.79739416,
-7.510099E-5,-4.253482E-5,4.9672976E-6,-5.0643637E-5,8.6725864E-5,0.056101203,
-1.6716722E-5,3.7289396E-5,-8.873578E-6,-1.2672106E-4,2.826964E-5,0.13326131,
2.9212759E-5,1.18116106E-4,9.575842E-5,-4.8968817E-5,1.3951355E-5,0.12375653,
-3.491385E-5,-1.2521981E-4,9.312592E-6,-4.7683014E-5,7.048889E-5,0.16353637,
5.6970654E-5,2.2398654E-5,9.809241E-5,7.336987E-5,3.1670777E-5,0.035785086,
4.8496175E-5,2.6769543E-5,-9.040276E-5,-6.9604575E-5,-6.229207E-6,0.12326686,
-1.3238835E-5,-1.2875232E-4,-3.8814338E-5,-4.3251723E-5,3.6581663E-5,0.21625239,
4.1344698E-5,8.4459825E-5,-5.182596E-5,4.4733348E-5,3.784927E-5,0.05815181,
-1.7378366E-5,8.5123684E-5,-1.2320836E-4,7.129828E-5,7.620491E-5,0.28185052,
1.7012166E-5,4.9279894E-5,-2.7457725E-6,-2.3821813E-5,3.3372507E-5,0.01587116,
-4.679111E-5,-5.522625E-5,-5.439376E-5,-3.2363663E-5,1.2037691E-4,0.23407204,
3.951699E-5,1.0434736E-5,1.3071846E-5,2.5532829E-5,-4.651347E-5,0.010072559,
1.1316824E-5,8.400757E-5,1.4724146E-5,7.253684E-5,1.0301818E-4,0.074620955,
-6.308596E-5,2.078275E-5,-3.251745E-5,7.477273E-5,-1.2915523E-4,0.20883073,
-3.2229236E-5,4.2354124E-5,-9.267658E-5,1.150832E-5,-1.447811E-4,0.40333533,
1.5521326E-4,1.19853015E-4,-1.14220325E-4,5.628484E-5,-1.1360281E-5,0.44619215,
-5.4993507E-5,-1.7082022E-5,6.1438805E-5,-8.386826E-5,-1.3545831E-4,0.28339118,
1.1024135E-4,-5.6245048E-5,1.9015839E-5,1.342492E-5,1.3125226E-5,0.11921194,
-1.1994363E-4,-4.3322965E-5,1.5188704E-4,-1.063421E-4,-1.43369E-4,0.9160761,
-8.630447E-5,-6.664681E-5,-7.7948825E-5,6.378158E-5,5.578774E-5,0.11624577,
-5.1772386E-5,-3.1151594E-5,1.1297947E-4,6.224809E-5,2.5051817E-5,0.07064585,
1.302254E-4,-7.507847E-5,4.635373E-5,3.4230245E-5,-9.284724E-5,0.28788278,
-6.654292E-5,3.670044E-5,-3.932827E-6,-1.4531541E-4,-9.8934936E-5,0.3931883,
9.077075E-5,-4.916665E-6,-8.628215E-7,1.1403589E-5,1.2398972E-4,0.083628275,
-3.4131834E-5,-1.389372E-4,-5.5149714E-5,-7.337095E-6,-5.4476266E-5,0.36198568,
-1.8871931E-5,3.269592E-5,3.8029964E-5,-1.7701585E-5,-3.3012057E-5,0.029014055,
-6.640374E-5,6.204393E-6,1.03765604E-4,5.1289884E-5,2.7005194E-6,0.0598543,
1.8246777E-5,7.495682E-6,-1.454881E-4,1.20315286E-4,-1.28848205E-5,0.25392714,
-6.461421E-5,-4.361226E-5,-6.25292E-5,3.9982974E-6,4.3145505E-5,0.049111735,
-4.6650357E-6,-4.1688334E-5,8.804662E-6,-1.8511344E-5,-7.8109464E-5,0.038225155,
-1.3079697E-4,4.2683947E-5,-1.07949745E-4,6.516708E-5,1.1824752E-4,0.22434798,
-7.675787E-5,-7.884113E-5,-1.1754944E-4,1.6227455E-4,6.68606E-5,0.39389598,
2.6081289E-5,3.8814072E-5,-3.179657E-5,6.333869E-5,6.800372E-5,0.023651538,
8.462421E-6,4.037874E-5,-6.048158E-5,-1.02206475E-4,1.2045312E-4,0.27795306,
6.552513E-5,4.6870115E-5,-7.743873E-5,-2.8231952E-7,1.7324764E-5,0.041965883,
4.2797332E-5,-4.579856E-5,-6.334258E-5,-3.9967756E-5,4.5203727E-5,0.049070522,
1.3802665E-4,1.9173569E-5,-1.0913877E-4,3.4198783E-5,6.5019E-5,0.23101923,
3.595669E-6,7.074192E-5,2.1040783E-5,-7.69503E-6,1.4514504E-5,0.029731419,
1.4227926E-5,-5.1923787E-5,4.4557397E-5,-6.291722E-5,-3.0545052E-5,0.03929898,
-4.2608943E-5,1.2594023E-4,-1.0716862E-4,-1.3750493E-4,-7.761681E-5,0.720506,
2.0912972E-5,-3.1147727E-6,8.174873E-5,8.43419E-5,-2.6417452E-5,0.052460697,
-7.4163334E-5,1.0095488E-4,8.030233E-5,2.3840561E-5,1.03341634E-4,0.1481484,
-1.1722136E-5,-1.0151846E-5,1.3354927E-5,2.4444102E-5,6.1834944E-5,0.019028516,
-8.784836E-6,-1.1075224E-4,5.128464E-5,-3.8174527E-5,-5.955593E-5,0.088674776,
-4.5360834E-5,1.8039937E-5,-6.284923E-7,8.6949E-5,2.3032218E-5,0.032350942,
7.175243E-5,-1.5544695E-4,8.05914E-5,8.9690555E-5,-3.394521E-5,0.3336882,
