0.17633289,-2.4956088,-0.40233546,0.0575248,-1.393498,639.10077,
1.4734321,-1.0524398,-1.8661041,-0.43462247,-0.083039224,1039.2819,
2.3686328,1.7655118,0.33944553,1.9788026,2.4027133,1480.206,
1.4949478,-0.3113864,-1.4084914,2.3255146,-2.8960073,648.5866,
-0.94577426,-0.69249254,0.17337334,-1.2057397,-2.1883202,255.63707,
1.5301112,0.014257371,-1.2273178,0.8737652,1.0679803,541.7659,
-0.55168515,-0.8578314,0.560481,-0.58373433,-0.6836695,137.4758,
-0.37538838,-0.96839637,-2.8241072,2.3180575,0.52525914,124.94918,
0.6258293,0.83656883,0.990496,-0.26560932,0.9675506,19.934187,
0.063539386,2.609305,-1.6232519,0.20360255,1.2475994,679.6189,
0.10595709,-0.96195227,-1.19469,-1.0864139,1.773037,95.50708,
1.0549067,-0.29048234,-1.5414058,0.83298826,2.8607824,196.93106,
1.3783361,-0.4720196,-0.75348026,-1.1570864,1.3143164,562.70087,
0.16397256,0.61492646,-1.2179966,-0.30217445,-2.067565,35.27798,
-1.9219365,2.367935,1.7173989,-0.9652435,-0.10326737,184.34012,
-0.35111457,1.1671624,0.12060392,-0.7816413,-1.2152164,110.79426,
-0.31535965,0.33853823,-1.8948815,-0.9013406,-1.9198182,7.4464073,
1.0786253,1.3321679,1.1086912,0.37417227,0.0734818,2.8533413,
-0.08705592,-0.3669212,-0.010481179,0.86315775,0.106345296,15.20671,
-1.0303042,0.7322792,1.98902,-1.6791642,0.9040988,14.96253,
0.38229078,2.654612,0.6701875,1.2931828,0.5311323,629.62164,
-1.3415182,1.2340128,1.8171496,-0.27593476,-1.886641,37.47962,
0.6926109,0.7770297,1.1740811,0.5498416,-0.7109801,8.934395,
-1.7683328,2.2547688,1.5716879,2.3046741,-0.6773318,83.74256,
-1.2952607,2.0672965,0.7613883,-0.13640696,-1.5410569,20.44675,
0.06755966,0.15087265,0.03773707,-1.0256678,-0.52305704,3.010058,
-1.3852162,1.2277579,-0.07219881,2.3410616,-0.83064526,53.44649,
-1.603342,2.8736033,-1.1261755,-0.04615581,0.8122233,15.9520855,
0.33050698,-2.5958471,-0.4931631,0.39994168,-0.6269508,732.19507,
-0.72975254,0.029074252,0.9405611,-1.5976026,-0.44898212,28.339697,
-1.2993746,-0.98332304,0.20631284,1.2256763,0.64030784,719.0838,
-2.568709,-1.4479549,-0.23775065,2.3479395,1.1048033,6486.902,
-0.6841028,-0.5918323,-1.2314484,0.467798,-1.3381058,115.15993,
0.81234634,0.4029706,2.910619,1.0955608,-1.8314376,6.6368227,
-2.1061616,0.86519337,-0.07564098,1.3430524,-1.1786027,1284.6548,
-2.2592945,-1.9781953,1.1428478,-0.19751197,-1.1772802,5026.955,
0.6768792,1.4545537,0.41629082,-1.6133662,-2.010612,99.38336,
-0.58856446,-0.2787003,-1.7060113,0.5449975,-2.3867002,41.59959,
-2.1832604,0.12941408,1.5971832,-1.7079124,2.6098228,2160.5068,
0.7944444,-1.2232413,-1.7831078,0.96429294,0.56159914,343.91595,
0.38576424,1.696017,-1.534594,1.6046444,1.1920978,239.76099,
-0.12780923,-0.33158308,-0.5193123,-0.5349038,-0.83986133,13.376667,
1.4489453,-0.5063687,-1.521252,0.48198438,0.49012953,679.22675,
-0.03989339,-1.2431492,0.08184546,-1.0475725,-0.35787392,156.0193,
0.5483029,1.0271176,2.0943313,0.3106293,-2.0572054,52.981575,
-0.15772337,-2.3789763,0.08982611,-0.7712327,0.16712594,579.1912,
-2.0057113,1.3032124,-0.28759664,-0.33460325,-1.6319532,748.6923,
0.56039,0.3628065,-2.0577285,0.43550992,1.0461133,0.4311039,
-0.4731719,0.25834358,1.5573374,-2.0764403,2.4459836,2.2889292,
-1.075557,0.38102156,0.02268219,1.30934,-0.26546144,64.4947,
0.20159304,-0.5724823,-0.9903676,-1.2054269,0.19411504,38.229317,
0.16914457,-0.5577185,-1.8035216,-1.4641194,0.052521586,35.06842,
1.7750671,-1.1094699,-0.9918249,-1.8995445,-1.5689582,1815.6445,
1.6604444,-0.6748874,-1.850681,2.119678,-0.05326116,1178.2732,
0.4049281,0.5434749,-1.6275022,-1.6588773,0.14273894,14.756755,
0.16206694,-0.111929476,1.6645193,-1.5486878,-0.9109431,2.6119223,
-0.8497519,0.88024396,1.2502303,0.9031981,-1.2914126,5.9232206,
-0.097586274,0.11177373,0.3943752,-1.3608638,1.7124195,2.250215,
-0.45102578,-2.2695694,0.3754145,1.2200329,1.112282,613.67523,
2.5376563,1.4890032,2.2231758,0.68486935,0.3149693,2453.3037,
1.4681271,-0.21323973,0.42882085,0.76490396,-1.4442933,561.26324,
-1.9126897,2.0862284,0.9876473,1.2189846,0.21886092,255.6504,
2.4651186,-0.7330924,-0.478127,0.45855474,-0.68816864,4639.6235,
0.02406174,-1.3258519,0.11354756,-0.2264471,-1.549325,176.89435,
-0.9334388,-0.3087448,-1.3187461,-0.1035161,-1.8043351,142.99063,
0.9300685,-0.47595817,-0.3549065,-1.043076,0.01582861,179.82912,
-1.3360898,-0.48010898,0.19173986,0.7505906,0.7002579,518.5908,
-2.5125587,0.79095626,1.1868758,-0.59365726,1.369834,3061.5808,
