-0.3958984,-0.3949244,-0.3959867,-0.21107237,
-0.3956743,-0.3956372,-0.39551088,-0.39037085,
-0.39675814,-0.3961327,-0.39562947,0.04569234,
-0.39632744,-0.3955901,-0.39584753,-0.3942053,
-0.39568624,-0.39589164,-0.39492667,-0.3947262,
-0.3963465,-0.39634827,-0.39585084,-0.28283876,
-0.39695132,-0.39521483,-0.39569995,-0.0807986,
-0.39610338,-0.39682734,-0.39637768,-0.21818513,
-0.39601922,-0.39714593,-0.39606014,-0.10493493,
-0.39640382,-0.39700523,-0.39589357,0.04149132,
-0.39593425,-0.39526907,-0.39444047,-0.31666294,
-0.39515057,-0.3950209,-0.39575994,-0.38803416,
-0.39484617,-0.39534727,-0.3961814,0.069214866,
-0.3969907,-0.39450678,-0.3951147,-0.28988785,
-0.39584234,-0.39660004,-0.39634928,-0.30596384,
-0.39477298,-0.3960352,-0.39639682,0.83706295,
-0.39550233,-0.395621,-0.39596787,-0.39576465,
-0.39565367,-0.39473367,-0.39599848,-0.18831186,
-0.39591205,-0.395649,-0.3964401,-0.3818335,
-0.39608005,-0.39648852,-0.397153,-0.3234785,
-0.3965551,-0.39587626,-0.39561903,-0.29787987,
-0.39615288,-0.3945023,-0.395455,-0.07244789,
-0.39636478,-0.39649734,-0.39614135,-0.22518024,
-0.3961368,-0.39730784,-0.3966028,0.013461915,
-0.39607742,-0.39578807,-0.39649186,-0.3937237,
-0.39657068,-0.39540803,-0.39588335,-0.37819704,
-0.39584282,-0.3956493,-0.39468208,-0.38304022,
-0.39613205,-0.39457688,-0.3950482,-0.09995425,
-0.3958955,-0.39511606,-0.3958862,-0.27543008,
-0.39746734,-0.39656776,-0.3957357,4.530913,
-0.39684913,-0.39629558,-0.39610925,0.3517336,
-0.39587244,-0.39585102,-0.3969133,-0.39471743,
-0.3945711,-0.39581198,-0.39585647,1.6215568,
-0.39475682,-0.39677116,-0.39651608,1.7313912,
-0.39670977,-0.39585567,-0.3966092,-0.16373873,
-0.3954775,-0.39449582,-0.39585117,-0.18625517,
-0.3964168,-0.3950692,-0.39553806,-0.36617523,
-0.39584118,-0.39640605,-0.3973086,-0.34905767,
-0.3961751,-0.39497277,-0.39709476,-0.2682928,
-0.3962464,-0.39518496,-0.3955548,-0.3415227,
-0.3947932,-0.3950079,-0.39589432,2.3698554E-4,
-0.39477256,-0.39594668,-0.39610556,0.75536925,
-0.3951495,-0.39584485,-0.39609677,-0.19715658,
-0.39588004,-0.3958162,-0.3956168,-0.3936072,
-0.39552626,-0.39527255,-0.39600736,-0.37186435,
-0.3963662,-0.39582172,-0.3963293,-0.37970674,
-0.39642492,-0.3947101,-0.39507523,-0.29452592,
-0.39572048,-0.39649978,-0.3970349,-0.3156623,
-0.39533678,-0.3958424,-0.39536604,-0.33813754,
-0.3961299,-0.39605653,-0.39606655,-0.38570902,
-0.39654306,-0.3957842,-0.3952748,-0.32738698,
-0.39592284,-0.39547473,-0.39524788,-0.3585931,
-0.3955728,-0.39560091,-0.39572698,-0.39418867,
-0.39629775,-0.3956896,-0.39534292,-0.39405906,
-0.39590198,-0.396871,-0.39575988,-0.22572877,
-0.39461583,-0.39603993,-0.39602816,1.6294786,
-0.39504135,-0.39629978,-0.39612618,0.2222558,
-0.39534396,-0.39517495,-0.39735055,-0.39290825,
-0.39599106,-0.39642528,-0.39584032,-0.34536636,
-0.39586958,-0.3955956,-0.3948185,-0.3765373,
-0.397267,-0.39585966,-0.3970987,1.693047,
-0.3959377,-0.3953465,-0.39560002,-0.33436164,
-0.3949956,-0.39637497,-0.39546475,0.3877639,
-0.39595985,-0.39533454,-0.3949832,-0.33228284,
-0.3968507,-0.3950943,-0.3964429,-0.27255574,
-0.39601254,-0.39615756,-0.39517027,-0.38297164,
-0.39622197,-0.3958862,-0.39518753,-0.39095426,
-0.39610282,-0.39686057,-0.39592615,-0.20605588,
-0.39631265,-0.39537674,-0.39579853,-0.3824884,
-0.39506534,-0.39679968,-0.3957958,0.54263484,
-0.39562294,-0.39694583,-0.39570895,-0.13101287,
-0.39669824,-0.39697617,-0.39603725,0.50620437,
-0.3956126,-0.39688298,-0.39555812,-0.15331939,
-0.3948098,-0.3955956,-0.39620557,0.33230215,
-0.39499038,-0.39606848,-0.39538354,0.18262224,
-0.39556187,-0.39669594,-0.39601505,-0.2033711,
-0.39449054,-0.39580664,-0.39577445,2.1599123,
-0.39579117,-0.39609006,-0.3956267,-0.38799715,
-0.39585325,-0.39585087,-0.39693582,-0.39484087,
-0.39496487,-0.3971878,-0.39614254,1.2505302,
-0.39638862,-0.3966029,-0.396642,-0.16907549,
-0.39477772,-0.3968563,-0.39566445,1.7255557,
-0.3965623,-0.3962274,-0.3960868,-0.17408152,
-0.39499852,-0.39548898,-0.39554563,-0.14784056,
-0.39628994,-0.39590535,-0.3969458,-0.38320324,
-0.3957768,-0.39552954,-0.39613542,-0.37255442,
-0.39577276,-0.39593777,-0.39544564,-0.3949854,
-0.3957461,-0.3960533,-0.39664444,-0.3889044,
-0.39583066,-0.39592403,-0.39690104,-0.39547017,
-0.39613658,-0.39582545,-0.39609462,-0.39485496,
-0.39590183,-0.39617753,-0.3954943,-0.38282958,
-0.39702076,-0.39638078,-0.3955297,1.0037493,
-0.39590576,-0.39593977,-0.39574903,-0.39532143,
-0.3959056,-0.395064,-0.39684436,-0.25908825,
-0.3969265,-0.39679655,-0.39638612,1.0485373,
-0.39566964,-0.39650762,-0.39680183,-0.3029574,
-0.3956733,-0.39561573,-0.39534968,-0.3889824,
-0.3967307,-0.39555386,-0.3956851,-0.25183827,
-0.39657938,-0.3962864,-0.39610595,-0.1314014,
-0.39650214,-0.39703032,-0.39667076,0.17739294,
