-0.40279952,-0.4038835,-0.40424496,-0.40481743,0.050490364,
-0.40357396,-0.40342572,-0.40413362,-0.4029425,-0.39209163,
-0.4022812,-0.4038971,-0.40340462,-0.40387887,2.0182896,
-0.40252662,-0.40380922,-0.40478683,-0.4045937,0.71238405,
-0.40401316,-0.4032223,-0.40425676,-0.4043684,-0.38219568,
-0.4038623,-0.4043419,-0.40505564,-0.4038404,-0.32696182,
-0.40379894,-0.4030102,-0.40503174,-0.40320143,-0.31960317,
-0.404138,-0.40343815,-0.40520263,-0.40439928,-0.40184048,
-0.40341857,-0.4038867,-0.40370387,-0.40299234,-0.38547373,
-0.40329516,-0.40377736,-0.40494034,-0.40260455,-0.380295,
-0.40320313,-0.4034502,-0.40394148,-0.40456674,-0.39752015,
-0.40482214,-0.4047585,-0.40377432,-0.40469578,1.3232837,
-0.4032821,-0.40469804,-0.4027287,-0.40335727,-0.10801264,
-0.40325353,-0.40275198,-0.40418363,-0.40330163,-0.3426862,
-0.4040315,-0.40457213,-0.40445843,-0.40328297,-0.21983463,
-0.40475798,-0.4039668,-0.40223676,-0.40299487,0.38241553,
-0.403479,-0.40242466,-0.40363076,-0.40302408,-0.15690123,
-0.40337142,-0.40329444,-0.40335315,-0.40444136,-0.3955412,
-0.4038971,-0.4038222,-0.40516078,-0.40409693,-0.39816517,
-0.40469489,-0.40378022,-0.40304646,-0.40378624,0.111529864,
-0.40323168,-0.40438205,-0.40421095,-0.40496767,-0.20508659,
-0.4035616,-0.40417033,-0.40374532,-0.40259862,-0.36098137,
-0.40268996,-0.40380406,-0.4042962,-0.40313843,0.22676067,
-0.4038119,-0.40229777,-0.4042013,-0.4043855,-0.062708564,
-0.40459657,-0.40262842,-0.40446982,-0.40483096,-0.38910007,
-0.4028441,-0.40411317,-0.40325886,-0.40251556,0.103305735,
-0.4040195,-0.40374002,-0.40354,-0.40246633,-0.3966116,
-0.4037958,-0.40410745,-0.4025255,-0.40442386,-0.37502888,
-0.40369293,-0.40308493,-0.4030885,-0.4039487,-0.33446035,
-0.40509078,-0.40375942,-0.40318576,-0.40236402,1.4960132,
-0.40263847,-0.40325743,-0.40319833,-0.40522724,0.011989154,
-0.402786,-0.40414038,-0.40404478,-0.40377802,0.23422943,
-0.4031591,-0.40503433,-0.4040418,-0.40417492,0.19110003,
-0.4033475,-0.4047474,-0.40382567,-0.4028793,-0.12642229,
-0.40448034,-0.40504903,-0.4027744,-0.40466613,0.54740864,
-0.40452734,-0.40386832,-0.40444353,-0.4037304,-0.11310213,
-0.40426868,-0.40403402,-0.40281814,-0.40436512,-0.27802855,
-0.40499827,-0.4036747,-0.40266845,-0.40317485,0.95707315,
-0.40349558,-0.40387207,-0.404107,-0.40445846,-0.39353636,
-0.40283155,-0.40360782,-0.4046953,-0.40390927,-0.1355695,
-0.4032858,-0.40402317,-0.40338144,-0.40301058,-0.3356346,
-0.40489128,-0.4045217,-0.4037292,-0.4048227,1.3631588,
-0.40224993,-0.40297306,-0.4034397,-0.40431225,1.1273292,
-0.40343934,-0.40426907,-0.40413103,-0.40414402,-0.32234123,
-0.4036195,-0.40373734,-0.40323567,-0.40376216,-0.40307617,
-0.40435836,-0.40253946,-0.403939,-0.40282974,-0.36387035,
-0.40392593,-0.40406802,-0.4023686,-0.40402067,-0.37103567,
-0.4033525,-0.40329367,-0.40446356,-0.40290496,-0.39714456,
-0.40305576,-0.4049056,-0.4050876,-0.40479362,0.24945776,
-0.40286264,-0.40484193,-0.40366316,-0.4039512,0.580465,
-0.40498188,-0.40316835,-0.40427533,-0.40469098,0.4549018,
-0.40478903,-0.40487427,-0.40269896,-0.40361843,1.3133405,
-0.40426922,-0.4044018,-0.40460125,-0.40375826,-0.14674424,
-0.4030398,-0.40381372,-0.40365762,-0.4034571,-0.2671473,
-0.40372467,-0.40376452,-0.4042725,-0.40403086,-0.4027186,
-0.40366292,-0.40337572,-0.4052479,-0.40316042,-0.3837561,
-0.40419263,-0.40403843,-0.40361702,-0.40263715,-0.3136006,
-0.4041151,-0.40239605,-0.4037452,-0.40307426,-0.2131256,
-0.40241376,-0.4040523,-0.40367442,-0.4048557,1.4453758,
-0.40402618,-0.403201,-0.4030866,-0.4046065,-0.38124505,
-0.40284112,-0.40330532,-0.4026529,-0.40376648,-0.25935403,
-0.40460014,-0.40431282,-0.40444297,-0.40315902,0.2552674,
-0.4042577,-0.4047319,-0.40299872,-0.40429544,-9.785703E-4,
-0.40345788,-0.40385816,-0.40414545,-0.40510204,-0.39209163,
-0.4034235,-0.40276432,-0.40339273,-0.40291142,-0.29187888,
-0.4036628,-0.40408185,-0.4045764,-0.4030067,-0.3795129,
-0.40329596,-0.404353,-0.4038469,-0.4033468,-0.25020137,
-0.40375203,-0.40369713,-0.40473974,-0.40308568,-0.40301415,
-0.40289506,-0.40301794,-0.404466,-0.4039541,-0.3657899,
-0.40308234,-0.40395123,-0.40466562,-0.40242055,-0.25424168,
