1.5851631,-0.28891432,-0.91386527,-1.9036503,785.27026,
0.24618638,0.5025301,-0.72138995,1.3378682,20.097773,
2.481286,-0.312509,0.5389289,-0.28092313,4187.3647,
2.0569232,-0.16052467,-1.8506846,-1.5168386,1929.607,
-0.51312035,0.85420024,-0.9342869,-1.1273228,37.20673,
-0.2523095,-1.081466,-2.315459,-0.21443957,132.69965,
-0.14275414,1.2208619,-2.2741215,0.8902865,145.42188,
-0.72895557,0.48099178,-2.5695536,-1.1806555,3.2431464,
0.51481444,-0.2944656,0.02161789,1.2517872,31.539375,
0.728211,-0.10546768,-2.1160746,1.9221733,40.49281,
0.88731337,0.46021932,-0.38923556,-1.4701903,10.712511,
-1.9117287,-1.8017596,-0.10023612,-1.6933205,2985.7808,
0.75081074,-1.6972013,1.7074981,0.6208502,511.23712,
0.8001795,1.6672928,-0.80786365,0.71704584,105.513985,
-0.54478794,-1.4795046,-1.2829353,0.7492674,317.91,
-1.8008255,-0.433011,2.558071,1.2473478,1359.13,
0.4103347,2.2332397,0.14801913,1.1969293,426.71448,
0.5963829,0.72945035,0.6279137,-1.253408,14.133888,
-0.3124711,-0.18298173,-2.497226,-0.65793246,9.597334,
-1.691756,-0.110426724,1.1582077,-0.12076628,890.8004,
0.8379591,-1.1508797,-0.85511094,-2.1633322,343.40762,
0.2675768,-0.7848333,-0.050054133,1.9324532,73.88379,
1.7745512,-0.15160614,-1.002461,0.9992096,1090.021,
-0.16517061,2.452575,-0.8383945,-1.1568837,589.56256,
-1.5217686,1.8809173,-1.3025826,-1.9270246,25.269836,
1.5080606,-0.68602985,0.7909355,2.0760784,876.58185,
-0.52409935,-0.04092121,0.30494767,2.161209,12.283299,
-0.13731158,-0.67615485,2.0588653,-1.2232044,49.597275,
0.040553927,1.0916677,1.0855279,-0.40167707,119.73556,
-2.376251,-0.074454546,0.9173468,2.338051,3284.41,
1.8635743,0.7934307,0.89563286,-2.612142,718.7062,
1.6085297,-0.7331191,-0.5678285,-0.10654539,1102.9336,
0.9634214,-2.2786348,-0.5626257,-0.7927857,1028.3679,
0.63772666,-1.782546,-0.18899488,1.4471916,479.409,
-1.3207762,-2.304004,1.6285665,-1.6420038,1644.3838,
-1.4020982,-0.2627254,-1.2571881,-0.024229288,502.438,
-0.9549172,-0.5492211,1.5529171,-1.1216202,217.2995,
-2.216243,0.072000146,1.8116794,0.93619144,2352.6458,
0.38172376,-0.2692303,-0.6753579,-1.2830427,17.600063,
1.5297546,0.18767649,-1.6924462,-0.33348137,463.59454,
0.7444117,-0.53047156,0.57904243,1.2202002,117.70546,
-2.031328,-1.39234,-0.022243738,-1.9127479,3054.7202,
2.5352964,1.2851202,0.4783607,-1.0302025,2646.9985,
0.4789635,-0.9555688,-0.7169128,-0.73938113,140.68802,
0.16748607,-0.036270976,0.83102703,-0.07915592,1.1068187,
-1.109952,2.0347214,-0.38492185,1.5329149,68.88912,
-0.36231655,-0.60795057,2.330155,-0.5260983,56.501095,
0.62907636,0.7307641,-1.2917812,1.402807,11.361895,
1.1421025,-2.0560207,-2.370637,-1.8624372,1129.2616,
1.4760368,-1.9460067,0.09198439,-0.40600562,1701.5344,
-2.1879368,0.9474224,-0.96639705,-1.6849734,1484.4503,
-1.8544836,-2.0018852,1.7589695,0.1693157,2968.5903,
-0.9558377,-1.1850629,-1.5298179,-0.07243824,444.27472,
1.1696889,-0.16832757,0.10156971,0.44824344,236.11195,
-0.014352143,-0.08322841,-0.96149486,-0.54369825,1.72504,
0.09243357,0.58893424,-2.6478083,0.96118516,34.508965,
-0.82341063,-0.5568019,0.17173469,1.8658351,155.79965,
-0.689418,2.2826571,-0.049861014,1.1100926,329.50912,
2.2520976,-0.58075136,0.072512805,-1.9698131,3196.8638,
-0.5356232,0.8909794,1.0887988,-1.5389704,38.850273,
1.51316,0.71065897,1.8386003,-0.08668345,249.5856,
-1.5279784,-1.0311624,-1.2561953,0.96353513,1139.3058,
-0.93588406,-1.7557343,1.2407205,-1.0011501,696.2865,
0.44691896,-0.24514425,-0.74183553,-2.395688,20.097792,
0.5063374,1.6460187,0.5595197,1.3916684,193.35396,
0.0925709,-0.63191146,-1.4868554,1.2269361,41.844997,
0.7268066,-1.1006622,-0.22565407,0.6388968,265.40942,
-0.061657727,0.03328389,-1.7692847,1.0903933,1.2140371,
1.4199297,1.2075343,-1.2960358,-0.41099417,65.570435,
1.0961126,-0.40606624,-1.6411922,2.2402723,258.42422,
-0.63840616,-0.2943964,-0.15365213,0.41185427,51.958992,
1.1574547,-2.3377237,0.046214104,0.40784633,1352.3704,
0.28410423,-1.3543768,0.5067705,0.06381011,206.46141,
-0.57486767,-2.1549566,-2.3810802,-1.147975,620.2161,
0.08472186,-0.24952322,-1.3664548,-1.2377236,7.427275,
-2.1694207,1.2411375,0.36069703,-0.3272615,1210.8401,
-0.91798943,-1.8956316,-1.6706064,0.13226634,753.52716,
-2.4826267,0.9379674,-1.147886,0.4446609,2742.6802,
-0.40642655,-0.32515973,-1.5584774,1.240816,26.02159,
-1.006268,0.07991016,1.1454989,-0.22219259,91.01154,
-0.83601433,0.7264534,0.5605443,0.31722146,3.4467576,
-2.2635202,-0.77428615,-0.9020242,-1.7256327,3489.067,
-0.32173884,0.31517226,2.2203252,-1.9199378,6.2268357,
0.86395884,0.5696207,0.6372641,-1.5753239,3.1444776,
2.1470287,-1.9934797,-0.4318006,-0.2950734,4361.5566,
-0.37727576,1.0290037,-0.5803313,0.8124152,80.51468,
-0.6248326,-1.8610425,1.1856639,-2.043571,509.5465,
1.5267899,-0.5076161,0.018317342,-0.43953466,806.10126,
0.69395953,0.49341828,1.4391894,0.19870806,0.107675634,
-0.4396339,0.40624988,1.151462,1.6622465,6.608249,
1.5533284,2.2047079,-1.4779296,-1.8481675,4.6376176,
0.35472018,-0.47484684,1.1622305,1.5643904,36.49722,
1.578381,-0.82772774,-0.55820847,-0.42334038,1101.92,
1.0636799,1.6625328,-0.43313313,0.38810438,28.212667,
1.6737711,2.045882,0.28116596,-2.3156257,57.55131,
0.11460668,-0.29737973,-0.4901052,1.2291348,10.425842,
-0.67169774,-0.037227094,-2.779032,-2.9465594,26.648512,
