-0.4506743,-0.45075122,-0.45024812,
-0.45081636,-0.45076957,-0.4494977,
-0.45196003,-0.45197532,4.3759317,
-0.45029557,-0.45099935,-0.3414328,
-0.45065027,-0.45063224,-0.44879618,
-0.44997635,-0.45020944,-0.3188975,
-0.45096627,-0.45078996,-0.44248375,
-0.4515275,-0.45164996,0.7810403,
-0.45175964,-0.45102042,1.1436228,
-0.45013654,-0.45115975,-0.11174664,
-0.45070022,-0.4513738,-0.35730976,
-0.45084757,-0.450637,-0.44903097,
-0.45113257,-0.45068797,-0.42697996,
-0.4506706,-0.4504284,-0.4306968,
-0.45036027,-0.4508934,-0.40037182,
-0.45078772,-0.44978288,-0.24986729,
-0.4509039,-0.4520142,-0.041879654,
-0.4508265,-0.4499935,-0.33342966,
-0.45016795,-0.45171186,0.19751255,
-0.45169914,-0.451318,1.1748827,
-0.45175344,-0.45036232,0.42844495,
-0.45139295,-0.45019943,-0.40328583,
-0.45054576,-0.4511405,-0.3973648,
-0.45026562,-0.45005208,-0.44267404,
-0.45066923,-0.45048204,-0.4372402,
-0.4515047,-0.4510667,0.18227719,
-0.44977304,-0.45076376,0.5463451,
-0.45086738,-0.44999084,-0.3391798,
-0.45071495,-0.45099732,-0.43453345,
-0.45178744,-0.45193842,2.6444392,
-0.45137835,-0.45010397,-0.4268108,
-0.44999105,-0.45101207,0.067859136,
-0.45107535,-0.45133272,-0.2817623,
-0.45024678,-0.45068157,-0.39875865,
-0.45143497,-0.44976658,-0.4432592,
-0.44950765,-0.44996536,1.0846307,
-0.45098534,-0.44954583,-0.20429753,
-0.45067677,-0.45149025,-0.3189731,
-0.45167643,-0.45040718,0.18553507,
-0.4510878,-0.4508009,-0.42162094,
-0.45130664,-0.45048946,-0.39299536,
-0.45089608,-0.45099708,-0.42633545,
-0.45158648,-0.45056468,0.03913481,
-0.45064628,-0.45074365,-0.45027545,
-0.45117882,-0.45151147,-0.11121091,
-0.45049533,-0.44989726,-0.33765507,
-0.45137003,-0.45194405,0.5664252,
-0.4498286,-0.45077795,0.34974122,
-0.45033315,-0.45085612,-0.39826173,
-0.45097736,-0.45161527,-0.21726945,
-0.45061764,-0.45109743,-0.4155085,
-0.451168,-0.45144784,-0.15651278,
-0.44965178,-0.450715,1.085981,
-0.45121062,-0.45137203,-0.15034014,
-0.45189065,-0.45166102,3.051848,
-0.4499987,-0.45122582,0.20446825,
-0.4507164,-0.45049518,-0.43764856,
-0.45065302,-0.44967523,-0.20546171,
-0.4503635,-0.45133525,-0.26459876,
-0.45016325,-0.45111448,-0.17242138,
-0.45075235,-0.4516612,-0.2561248,
-0.4511721,-0.4504128,-0.44609317,
-0.45007402,-0.45067254,-0.26148185,
-0.45066875,-0.44972122,-0.22424532,
-0.44986936,-0.45145735,0.84870136,
-0.45015725,-0.45072588,-0.32785675,
-0.4502396,-0.44976673,-0.41134635,
-0.45140478,-0.4504604,-0.32400683,
-0.4501597,-0.45160666,0.13489412,
-0.44965768,-0.45100105,1.4037191,
-0.4501802,-0.4508133,-0.3179854,
-0.45048416,-0.45144662,-0.2869604,
-0.45104456,-0.45103204,-0.38929826,
-0.44981372,-0.45131338,0.93595296,
-0.45129687,-0.4518757,0.32785428,
-0.45105818,-0.45038956,-0.4468779,
-0.45092013,-0.45143598,-0.31242388,
-0.44988838,-0.4501479,-0.21611089,
-0.450634,-0.45073166,-0.45036897,
-0.4509071,-0.45137742,-0.33570036,
-0.45031717,-0.45185757,0.0647836,
-0.45074007,-0.45022306,-0.39175677,
-0.45079926,-0.45071018,-0.45010784,
-0.4510645,-0.45051345,-0.44921133,
-0.45111382,-0.45111504,-0.33645573,
-0.4506154,-0.45139813,-0.34144804,
-0.45009083,-0.451629,0.29796135,
-0.45151514,-0.4496189,-0.4319462,
-0.45050487,-0.45132717,-0.33680692,
-0.4503438,-0.45064527,-0.43630442,
-0.4499291,-0.45031822,-0.20727094,
-0.45063132,-0.45095444,-0.43700543,
-0.45075956,-0.45082626,-0.448218,
-0.4503844,-0.45122537,-0.31875828,
-0.45076585,-0.4507483,-0.45015147,
-0.45179448,-0.450495,0.7406368,
-0.450291,-0.45072985,-0.40786505,
-0.4507142,-0.4502021,-0.3870751,
-0.45189035,-0.45081615,1.711479,
-0.44960424,-0.4500371,0.6108362,
