2.3833236E-4,-2.6375443E-5,0.3038595,
9.439971E-6,-9.4011506E-5,0.008795809,
-1.9423357E-4,-8.201494E-5,0.15678008,
-1.805598E-4,-1.8493857E-4,0.30868924,
-1.9279757E-4,1.6339768E-4,0.12065107,
-1.2343701E-4,6.675689E-5,0.016956193,
-1.4882986E-4,1.1448601E-4,0.0070831,
6.935815E-5,5.1244566E-5,0.004872696,
-6.7671666E-5,-4.8349833E-5,0.050809477,
1.1093618E-4,8.575267E-5,0.0026186316,
-5.4532934E-6,-2.5218247E-5,0.001377773,
9.1420785E-5,2.2648148E-4,0.09582745,
-2.4747289E-5,1.1967826E-4,0.012412518,
3.1731706E-5,-1.7573578E-4,0.17944254,
1.19931115E-4,-8.055577E-5,0.056188818,
-2.0808516E-4,4.857779E-5,0.10580726,
5.2966472E-5,-1.8258572E-5,0.018753352,
1.1462166E-4,-2.1801531E-4,0.32092974,
1.2224742E-4,-1.8471618E-4,0.1486609,
-1.1401922E-5,6.199891E-5,0.011975042,
-3.5211946E-5,2.9485527E-4,0.3389327,
4.5700013E-5,-8.921284E-6,0.0047266805,
-7.450462E-5,2.8293655E-4,0.38572827,
-1.8141799E-4,-9.466367E-5,0.27620327,
9.656683E-7,-1.4030923E-4,0.075025626,
1.8381276E-4,-1.4111583E-4,0.17395149,
-3.6909634E-5,-1.4457355E-4,0.035432577,
1.9399259E-4,-2.6455527E-4,0.58293766,
6.258441E-5,2.4465186E-4,0.51367515,
-4.4131397E-5,1.0143868E-4,0.008086356,
1.1926932E-4,1.557476E-4,0.018334355,
-1.0579232E-4,-1.2640415E-4,0.11070866,
1.09465196E-4,1.7977104E-4,0.064451665,
-6.6763246E-6,1.971614E-4,0.26072904,
9.178264E-6,2.1102645E-4,0.12667124,
1.7546053E-4,1.6845972E-4,0.09894493,
2.3947565E-5,-2.185553E-4,0.2558527,
5.0106435E-5,-1.7584822E-5,0.0029305206,
2.1268225E-4,1.2031071E-4,0.07882664,
-7.704207E-5,2.1876248E-4,0.21351387,
1.0656606E-4,1.1191993E-4,0.008989193,
-3.372252E-5,1.3912811E-4,0.05009724,
9.725675E-5,1.21022305E-4,0.0014790825,
2.4563808E-6,-1.4552544E-4,0.08092103,
-2.4368186E-4,-1.6504792E-4,0.49857682,
-1.9848938E-4,-4.1035302E-5,0.13736475,
4.164378E-5,-1.3350455E-4,0.021480737,
1.7838532E-4,1.8890448E-4,0.10216106,
-6.0923253E-6,1.9513283E-4,0.3520066,
-5.918419E-5,9.75227E-5,0.0050758566,
-3.2718756E-6,-1.4536292E-4,0.037744105,
7.6477896E-5,1.3628034E-5,0.0014814474,
2.649536E-4,1.6412562E-4,0.2819929,
-1.3817009E-4,-1.5607948E-5,0.03197914,
9.936041E-5,-1.6366881E-5,0.026558282,
-1.3253796E-4,1.0452023E-5,0.094796374,
1.3011562E-4,-2.4259416E-5,0.039077956,
-1.4064221E-4,-6.421331E-5,0.08142267,
-1.5549443E-4,7.744073E-5,0.049889132,
7.758684E-5,3.2215594E-5,0.0014764763,
1.3094234E-4,1.15841765E-4,0.004623842,
6.375442E-5,-1.1554473E-4,0.0725948,
-5.8321388E-5,-1.621354E-4,0.038376745,
-9.328741E-5,8.376726E-5,8.8724744E-4,
7.654001E-6,-1.0793999E-4,0.07513107,
-1.36492545E-5,-1.4862124E-4,0.14551622,
-3.93074E-7,-2.7439144E-4,0.63818264,
1.1671033E-4,-1.9858743E-4,0.17126033,
2.3818973E-6,1.8943269E-4,0.1330321,
-1.1923563E-4,-1.3381641E-4,0.114166796,
1.4344405E-4,1.7700842E-4,0.09035716,
-9.214713E-5,-1.1355237E-5,0.018445164,
-6.3911655E-5,-6.620839E-5,0.012437573,
1.8522963E-4,4.4768418E-5,0.10842704,
-1.0961258E-4,-1.5054482E-4,0.05993316,
-3.2800017E-6,-7.711709E-5,0.012048547,
-9.235487E-5,1.4132287E-4,0.016350785,
3.159863E-5,1.0501859E-4,0.008307513,
-2.1412494E-4,2.072595E-4,0.1409289,
-4.4457895E-5,2.4726434E-4,0.2236279,
-2.791041E-4,-2.468193E-4,1.0,
-1.8992469E-4,-1.5623907E-4,0.21288404,
-1.8568023E-4,-3.533623E-5,0.13440003,
-9.054412E-5,-1.3963322E-4,0.07525933,
-1.5320735E-4,1.6282948E-4,0.046106525,
-1.3314282E-4,2.4866042E-4,0.15207273,
1.5373033E-5,-1.913097E-4,0.31563285,
-1.2564742E-4,5.7123057E-6,0.100767225,
-9.932155E-5,1.8048596E-4,0.18926801,
-2.325384E-4,-1.00345105E-5,0.2285306,
-1.3617463E-4,1.0914854E-4,0.056515142,
-1.7845878E-4,-1.4680231E-4,0.21844682,
-5.622636E-5,-1.4699373E-4,0.21388677,
2.3590273E-5,1.3464927E-5,0.02356118,
-8.3089675E-5,8.48778E-6,0.043163933,
1.5578046E-4,-6.6235443E-6,0.0892916,
-3.0622865E-5,2.197982E-5,0.06842343,
-1.3257559E-4,-1.6960192E-5,0.070737086,
2.7552704E-4,-1.3155836E-4,0.5974764,
-1.3623117E-4,-7.8402896E-5,0.06906379,
