0.037548244,1.8572469,-0.12741101,345.33942,
0.45625985,0.52548695,0.76150954,10.364465,
-1.5686445,-0.40019864,0.5399684,825.04095,
-0.76398987,0.6135156,0.13258445,3.2006738,
0.43392456,0.050192177,1.8529626,2.2275567,
-0.7996198,-0.80290836,0.12637925,211.26161,
-1.9295764,1.3146526,0.40833807,588.7238,
-0.3454029,-1.6979499,-0.8578568,332.05096,
-0.18816984,-2.2931523,-0.2646625,543.63104,
-0.9066594,-2.0302608,0.04659623,817.1924,
-0.029396653,1.2133402,2.7613587,148.06946,
1.4346707,1.6769536,0.29622388,14.729923,
2.0033379,1.067212,-0.49116468,868.987,
-2.0031223,2.6374595,1.5017118,198.09212,
0.14227563,-1.2732893,-0.80480665,168.0581,
2.1401248,-0.21801335,-0.89360744,2303.5217,
0.7775502,0.555805,-0.09224135,0.28742608,
0.49476153,2.2135615,-0.1494171,387.86182,
0.012038112,0.50351626,-0.9745095,26.314339,
-0.30181682,-1.064941,-2.3063164,135.33629,
-1.189307,0.07890648,0.55941796,183.16101,
-0.43789226,2.6458433,0.8659183,604.3251,
-0.83376414,-1.0814061,-0.41635072,318.98233,
-0.40785027,-2.5956218,-1.2784148,764.82635,
-0.29691857,0.24367404,-1.0711648,4.1004395,
-1.218437,0.9536771,0.06569928,33.108166,
0.14136636,0.5029194,2.3099573,24.059866,
-0.3989702,2.5064716,1.6258961,552.9362,
0.042965055,1.4991335,0.06031823,225.10289,
-2.8936327,-1.2130303,0.34147578,9204.569,
-1.7386405,-0.7044652,-0.35639298,1396.8036,
0.08603132,0.12608367,-1.85854,2.2438872,
2.5172434,0.19904494,0.11591613,3769.155,
2.1702898,-1.5930035,-1.1164627,3974.3535,
-1.478267,0.11735433,-1.2904153,433.77066,
0.82393867,2.6579485,0.12577325,391.70422,
-0.93093985,1.5866449,0.7107439,55.567936,
0.14444125,-0.9108873,-2.5970416,87.5479,
-0.4793769,1.7668402,-2.1975646,238.43713,
-0.6126398,1.3704382,0.67946917,101.62514,
2.1022701,1.7012612,0.045185566,740.11884,
2.14096,-0.052663386,-0.3494804,2150.8972,
1.4366895,0.13755924,-0.33309817,371.33765,
0.071854234,0.19108325,0.56367517,4.3180876,
0.7327829,1.2068057,-0.16602784,44.93929,
-0.83642685,0.18081129,-0.76749533,30.287663,
-0.94610417,2.2576096,1.5754399,189.427,
0.3699265,-1.0860276,-2.0857525,149.93889,
1.0867798,0.14213938,1.0321316,107.949455,
-0.39496583,-0.25786132,-0.27663088,19.073883,
-1.166836,0.25092512,1.2026076,128.03424,
-0.008094907,0.8290229,1.2528788,69.733284,
0.6458067,0.5933136,0.35781795,3.231762,
-0.70856667,0.42758918,1.0752883,3.4738905,
0.0309062,-1.7795459,0.29633063,317.95755,
2.4336896,-0.22686982,-0.20491844,3783.9548,
1.6387427,-0.7123132,-0.38798672,1154.9062,
1.0733843,1.3891878,-2.6754234,5.6238966,
-0.13557154,-0.94678706,0.14604092,94.4442,
0.09137356,0.6031884,2.0550466,36.208977,
-2.5193586,0.10991603,-2.2048965,3902.717,
-0.03591335,1.0686729,0.59498477,115.00379,
1.7242124,-0.85278475,0.84769195,1464.1173,
-0.07725388,1.0909891,1.7473773,118.88752,
-1.7415497,1.5398216,-0.9796679,230.4729,
-0.17573869,-0.44666827,1.3978701,24.187986,
-0.566931,0.060274422,1.3656485,9.274492,
-0.34433663,-1.7600069,-0.014304042,354.7115,
-0.7363978,1.0121301,0.2241261,25.09083,
1.5939628,-1.6462895,0.22924179,1753.4554,
0.5521701,-1.9193165,0.3914507,494.91083,
-1.4567003,-1.9760222,-0.22187054,1685.3942,
0.57148397,-1.8019102,0.67329884,453.2366,
2.0712652,0.60319895,-0.53631645,1360.5007,
1.7339532,-0.28023148,0.99945456,1080.8607,
0.6662691,-1.4524398,-0.18033367,359.72736,
2.6677785,0.20896143,0.26912695,4774.9395,
0.23782432,-0.32050914,0.54514754,14.799056,
0.12190157,0.12631738,-1.9006548,2.013332,
1.781628,-2.3714056,-0.4186095,3075.9834,
-0.87831616,-1.2786148,-1.3516972,423.80023,
2.1313133,-1.7520816,0.47462618,3963.4512,
-1.2028005,-0.57711715,-0.3144713,414.4477,
1.718745,0.80244344,0.6965899,463.47244,
-0.6939962,0.024621964,-1.919239,23.755323,
0.2647351,0.7266623,-0.40530163,43.65003,
0.2722637,-0.03603798,0.8833943,1.743244,
0.32205337,-0.25187302,-1.3562605,13.1041355,
0.16411775,-0.0103315115,-1.8356191,0.83757573,
-0.40739143,0.17383683,-0.32905,1.9869429,
0.031146348,-0.48395008,0.7924556,24.453434,
-2.059327,-0.86365575,0.72635937,2614.934,
0.023822129,-0.03975016,0.31656414,1.1154746,
0.024029553,1.5964504,-1.7297306,255.63359,
-1.883182,-1.6404322,-0.873635,2698.6094,
0.4649105,-1.1006293,-1.6502506,173.67494,
0.45804906,0.5656847,1.0626857,12.958465,
-1.5173914,0.68123925,0.43601936,269.17838,
-1.2346797,-0.6873327,-0.35019726,494.18497,
-1.0903676,-2.0771687,-1.4054036,1071.0911,
